phecode	phenotype	category	num_cases	num_controls	N	K	b_ivw	se_ivw	pval_ivw	robust_hit	mdor80_nominal	mdor80_bonf	power_or1p5_nominal	power_or2_nominal	power_or2_bonf
I9_HEARTFAIL	Heart failure, strict	IX Diseases of the circulatory system (I9_)	37653	462695	500348	0.0752536234780593	0.113131292591273	0.105819262944623	0.28502495834198	FALSE	1.18928959787507	1.3627650256705	0.999997812287269	1	0.999999999999049
I9_AF_REIMB	Atrial fibrillation and flutter with reimbursement	IX Diseases of the circulatory system (I9_)	40251	252810	293061	0.137346832229468	-0.0110383778213425	0.100480982477705	0.912524059562393	FALSE	1.18957688158858	1.36335282494475	0.999997714652535	1	0.999999999998936
G6_OTHNEU	Other neurological diseases	VI Diseases of the nervous system (G6_)	37319	463029	500348	0.0745860880826944	0.0451889779380104	0.0996595473239393	0.650236614162788	FALSE	1.19013573866346	1.36449659862888	0.999997513567768	1	0.99999999999868
JOINTPAIN	Pain in joint	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	39344	262404	301748	0.130386945398147	-0.00590035615774318	0.0819382572293322	0.942594122014541	FALSE	1.1911070861809	1.36648559160631	0.999997126448914	1	0.999999999998089
K11_CHOLECYSTECTOMY	Cholecystectomy	XI Diseases of the digestive system (K11_)	36556	463792	500348	0.0730611494399898	-0.0722361117570544	0.0645110830363653	0.262821457799694	FALSE	1.19211594340305	1.36855274100559	0.999996668703303	1	0.999999999997213
K11_REFLUX	Gastro-oesophageal reflux disease	Interstitial lung disease endpoints	36025	423785	459810	0.0783475783475783	-0.0204650758113104	0.064778987862621	0.752062083065087	FALSE	1.19426048667428	1.37295147814256	0.999995475806862	1	0.999999999993918
F5_ALLANXIOUS	All anxiety disorders	V Mental and behavioural disorders (F5_)	35875	444414	480289	0.0746946109529887	-0.0835741814776243	0.0752227760838482	0.266558751909684	FALSE	1.19428347083777	1.37299865528095	0.999995461207104	1	0.999999999993868
K11_APPENDECTOMY	Appendectomy	XI Diseases of the digestive system (K11_)	35484	464864	500348	0.0709186406261242	-0.00516016390171131	0.0677751251909337	0.939310465417379	FALSE	1.19501504166799	1.37450064518365	0.999994974248562	1	0.999999999992052
H8_MIDDLEMASTOID	Diseases of middle ear and mastoid	VIII Diseases of the ear and mastoid process (H8_)	35194	465154	500348	0.0703390440253584	-0.0720893496794187	0.0663822803051284	0.277491033880201	FALSE	1.19582402790625	1.3761624179349	0.999994382678799	1	0.999999999989452
N14_PROSTHYPERPLA	Hyperplasia of prostate	XIV Diseases of the genitourinary system (N14_)	41137	153573	194710	0.211273175491757	-0.0293673994878811	0.125434264744838	0.814887305179287	FALSE	1.19672096606367	1.37800588890312	0.999993655925444	1	0.99999999998563
L12_OTHERSKINSUBCUTIS	Other disorders of skin and subcutaneous tissue	XII Diseases of the skin and subcutaneous tissue (L12_)	34675	465673	500348	0.0693017659708843	0.00728986657168979	0.106503512598089	0.945429654637549	FALSE	1.19729934737722	1.37919520783072	0.999993144596226	1	0.999999999982504
M13_LUMBAR_PROLAPSE	Lumbar disc prolapse	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	35290	353224	388514	0.0908332775652872	-0.0629456558722383	0.0663810448586207	0.34300350121195	FALSE	1.19792845161331	1.38048934017146	0.999992547665782	1	0.999999999978376
I9_STR	Stroke, excluding SAH	IX Diseases of the circulatory system (I9_)	34110	450023	484133	0.0704558458109652	-0.0509152799360237	0.0743070029328584	0.493216691985106	FALSE	1.19921401344704	1.38313553374965	0.99999118447632	1	0.999999999966898
C3_SKIN_EXALLC	Malignant neoplasm of skin, excluding all cancers (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	34177	378749	412926	0.0827678567104033	-0.0930258464822935	0.111257646724274	0.403081821811601	FALSE	1.20045685444927	1.38569591012355	0.999989663901004	1	0.999999999950481
N14_PYELONEPHR	Acute tubulo-interstitial nephritis	XIV Diseases of the genitourinary system (N14_)	33228	447142	480370	0.0691716801632075	-0.0125127415361147	0.0672249562264025	0.852340944907488	FALSE	1.20193723586464	1.38874836142119	0.999987557763423	1	0.999999999920871
M13_ROTATORCUFF	Rotator cuff syndrome	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	33117	357549	390666	0.084770622475465	0.0574785507379347	0.0685710834721927	0.401899809772556	FALSE	1.20418871083278	1.39339642115199	0.999983638729151	1	0.999999999842141
H7_RETINALDISOTH	Other retinal disorders	VII Diseases of the eye and adnexa (H7_)	32428	455449	487877	0.066467572769366	-0.129254156407359	0.0708536010732677	0.0681154061158845	FALSE	1.20432563893168	1.39367932287681	0.99998336917492	1	0.999999999835508
E4_OBESITY	Obesity	IV Endocrine, nutritional and metabolic diseases (E4_)	31499	468693	500192	0.0629738180538673	-0.0260874012148437	0.0937090917030039	0.780715229739494	FALSE	1.20718295574326	1.39958847535825	0.99997679493556	1	0.999999999619871
I9_MI_STRICT	Myocardial infarction, strict	IX Diseases of the circulatory system (I9_)	31666	416171	447837	0.0707087623398692	0.0288312106671575	0.0782539101372016	0.712551463885753	FALSE	1.20752435626081	1.40029525356985	0.999975876445797	1	0.999999999580968
L12_ATOPIC	Atopic dermatitis	XII Diseases of the skin and subcutaneous tissue (L12_)	31245	432874	464119	0.0673210965291229	0.0545670533738103	0.117305466183443	0.641809295278075	FALSE	1.20863711579753	1.40260001330233	0.999972661457825	1	0.999999999426522
G6_CARPTU	Carpal tunnel syndrome	VI Diseases of the nervous system (G6_)	31181	435371	466552	0.0668328503575164	0.00196959985232157	0.10617676584005	0.985199933558957	FALSE	1.20881206753641	1.40296252693783	0.999972123817355	1	0.999999999397838
ASTHMA_INFECTIONS	Asthma-related infections	Asthma and related endpoints	31090	441248	472338	0.0658215091735156	0.204926967262833	0.0783355629987004	0.00889627842658571	FALSE	1.20902302637808	1.40339970490286	0.999971463433583	1	0.999999999361455
L12_DERMATITISNAS	Dermatitis	XII Diseases of the skin and subcutaneous tissue (L12_)	31083	432874	463957	0.0669954327663986	-0.0157681734755493	0.0906270310446956	0.861873526348014	FALSE	1.20919322140845	1.40375245015409	0.999970920881287	1	0.999999999330606
M13_MENISCUSDERANGEMENTS	Meniscus derangement	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	31840	315115	346955	0.0917698260581343	0.0382210070222305	0.107998978037645	0.723412656393523	FALSE	1.2095208008057	1.40443149911402	0.99996985158573	1	0.999999999267245
KRA_PSY_SUBSTANCE_EXMORE	Substance abuse (more control exclusions)	Psychiatric endpoints from Katri Räikkönen	30806	362304	393110	0.078364834270306	0.156365897647101	0.0739737352838415	0.0345321034741266	FALSE	1.21164478883772	1.40883788099036	0.999962062789309	1	0.999999998698187
D3_ANAEMIA	Anaemias	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	37924	111976	149900	0.252995330220147	-0.0124502355281066	0.0860184099254339	0.884916790747969	FALSE	1.21190121544852	1.40937026912975	0.999961015055624	1	0.999999998606532
APPENDACUT_NOCOMPLIC	Acute appendicitis, no complications	XI Diseases of the digestive system (K11_)	30012	458424	488436	0.0614451023266098	-0.0209297392463131	0.0699275662453947	0.764706586757595	FALSE	1.21256813433185	1.41075532798132	0.999958173293554	1	0.999999998338996
L12_INFECT_SKIN	Infections of the skin and subcutaneous tissue	XII Diseases of the skin and subcutaneous tissue (L12_)	29841	470507	500348	0.0596404902188077	-0.0101253413622441	0.0701360428352373	0.885210547138981	FALSE	1.21301188132517	1.41167723445648	0.999956185816207	1	0.999999998135068
M13_ARTHTROSIS_COX	Coxarthrosis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	30802	315115	345917	0.089044481768748	-0.0236955354105471	0.0737966924030025	0.748140592020542	FALSE	1.21302029713049	1.41169472127104	0.99995614735631	1	0.999999998130983
H7_ALLERGICCONJUNCTIVITIS	Allergic conjunctivitis	VII Diseases of the eye and adnexa (H7_)	29791	470557	500348	0.0595405597703998	-0.000247812597154573	0.0850740688892211	0.99767584214313	FALSE	1.21319592701905	1.41205967627793	0.999955338122472	1	0.99999999804379
N14_FEMALEGENINF	Inflammatory diseases of female pelvic organs	XIV Diseases of the genitourinary system (N14_)	31500	250564	282064	0.111676782574168	0.0260928340721766	0.0701059364891924	0.709750269888273	FALSE	1.21334271278424	1.41236472567291	0.999954652032764	1	0.999999997968007
K11_REIMB_202	Reimbursement for rheumatic diseases	Gastrointestinal endpoints	29473	470875	500348	0.0589050021185255	-0.0470757908946389	0.0756948962594642	0.533997765753636	FALSE	1.21437835728084	1.41451782024064	0.999949550485222	1	0.999999997349827
ASTHMA_NAS	Asthma, unspecified (mode)	Asthma and related endpoints	30770	270290	301060	0.102205540423836	0.222471018489096	0.0756328220751208	0.00326667667376562	FALSE	1.21485507778647	1.41550940231795	0.999947042447647	1	0.999999997009629
CD2_BENIGN_COLORECANI	Benign neoplasm of colon, rectum, anus and anal canal	II Neoplasms from hospital discharges (CD2_)	29048	471300	500348	0.0580555933070583	-0.105105607287301	0.0721044472498062	0.144927250306401	FALSE	1.21599152565004	1.41787445485743	0.999940631548761	1	0.999999996026752
AUD_SWEDISH	Alcohol use disorder, Swedish definition	Alcohol related diseases	28861	471487	500348	0.0576818534300127	0.111909295753562	0.0729209242202376	0.12486578146312	FALSE	1.21671357078369	1.41937799946427	0.999936224743728	1	0.999999995253249
M13_ARTHROSIS_OTH	Other arthrosis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	29554	315115	344669	0.0857460346013132	0.0629808620412098	0.0734159918622257	0.390968124541114	FALSE	1.21749153210796	1.4209987651811	0.999931168816979	0.999999999999999	0.999999994263671
I9_REVASC	Coronary revascularization (ANGIO or CABG)	IX Diseases of the circulatory system (I9_)	28800	416171	444971	0.0647233190477582	-0.00354697493438737	0.0806071438944925	0.964901826802785	FALSE	1.21786441124723	1.42177589138686	0.99992862749128	0.999999999999998	0.99999999372391
J10_LOWERINF	Other acute lower respiratory infections	X Diseases of the respiratory system (J10_)	28542	471806	500348	0.0570442971691703	0.0255512184838672	0.083319260555636	0.759097299842518	FALSE	1.21796306716394	1.42198153377692	0.99992794196291	0.999999999999998	0.999999993573367
RX_CROHN_2NDLINE	Second line medication for Crohn's disease	Drug purchase endpoints	28457	471891	500348	0.0568744154068768	-0.0226798477544726	0.0718858138028263	0.752383386959735	FALSE	1.21829985482054	1.42268364618078	0.999925559549286	0.999999999999998	0.999999993033673
J10_SINUSITIS	Acute sinusitis	X Diseases of the respiratory system (J10_)	28616	402652	431268	0.0663531725052636	-0.00971700511035314	0.0724546426751601	0.893314359190579	FALSE	1.21884539109666	1.42382126725487	0.999921559024475	0.999999999999998	0.999999992068906
M13_SYNOTEND	Disorders of synovium and tendon	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	28818	357549	386367	0.074587115359231	0.0333938855374199	0.0829004663003595	0.687081359559468	FALSE	1.21906550463875	1.42428038904213	0.99991989417876	0.999999999999998	0.999999991645457
I9_VHD	Valvular heart disease excluding rheumatic fever	IX Diseases of the circulatory system (I9_)	28602	375343	403945	0.0708066692247707	0.139578694485622	0.0760810217020264	0.0665640976326357	FALSE	1.21948208859389	1.42514949505117	0.999916661464707	0.999999999999998	0.999999990785757
FG_DOAAC	Diseases of arteries, arterioles and capillaries (FINNGEN)	IX Diseases of the circulatory system (I9_)	29658	252810	282468	0.104995964144611	-0.046526696430999	0.0891456263209413	0.601727507593408	FALSE	1.2196313635968	1.42546097955576	0.999915476578268	0.999999999999997	0.999999990458127
ST19_FRACT_LOWER_LEG_INCLU_ANKLE	Fracture of lower leg, including ankle	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	28218	423508	451726	0.0624670707464259	-0.0128900381024227	0.0722386860630666	0.85837997117825	FALSE	1.22003716148235	1.42630788857073	0.999912183372436	0.999999999999997	0.999999989511769
C3_OTHER_SKIN_EXALLC	Other malignant neoplasms of skin (=non-melanoma skin cancer), excluding all cancers (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	28424	378749	407173	0.0698081650797081	-0.102176262843038	0.11210027888368	0.362046744156734	FALSE	1.22010842071626	1.42645663098278	0.999911594044656	0.999999999999997	0.999999989336819
ST19_FRACT_FOREA	Fracture of forearm	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	27907	462982	490889	0.0568499192281758	0.422948955611857	0.071908540062012	4.05920487590357e-09	TRUE	1.22065793957091	1.42760389411154	0.999906936317379	0.999999999999996	0.999999987893483
AB1_ERYSIPELAS	Erysipelas	I Certain infectious and parasitic diseases (AB1_)	27918	439048	466966	0.0597859373059281	-0.00372596656553505	0.0734735672543171	0.959555285226182	FALSE	1.22098967410664	1.4282966723904	0.999904025673484	0.999999999999996	0.999999986936171
M13_ARTHTROSIS_COX_PRIM_ICD10	Coxarthrosis, primary	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	27756	472592	500348	0.055473390520198	0.0522068389154306	0.0849876975793579	0.53902568272413	FALSE	1.22114128258222	1.42861333338781	0.999902670146394	0.999999999999996	0.999999986475602
H7_SCLERACORNEA	Disorders of sclera, cornea, iris and ciliary body	VII Diseases of the eye and adnexa (H7_)	27253	473095	500348	0.0544680902092144	-0.0904841244532002	0.0731895634679617	0.216347745646313	FALSE	1.22325330204928	1.43302786907643	0.999882045168711	0.999999999999992	0.999999978270592
M13_OSTEOCHONDRO	Osteopathies and chondropathies	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	27084	473264	500348	0.0541303252935957	-0.0124213486957866	0.073629767834348	0.866032545469664	FALSE	1.22397723597527	1.43454241195638	0.999874181692576	0.99999999999999	0.999999974527073
M13_SPONDYLOSIS	Spondylosis	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	27369	353224	380593	0.0719114644778018	0.0949511505200339	0.10259234988744	0.354696099204482	FALSE	1.22503248179107	1.43675135330055	0.999861936427595	0.999999999999986	0.999999967987834
F5_DEMENTIA_INCLAVO	Dementia, including avohilmo	V Mental and behavioural disorders (F5_)	26681	473667	500348	0.0533248858794279	0.772009059199192	0.0807711654334409	1.20079216145232e-21	TRUE	1.22573365086523	1.43821993412351	0.999853261393607	0.999999999999983	0.999999962815831
C3_BASAL_CELL_CARCINOMA_INCLAVO_EXALLC	Basal cell carcinoma, including avohilmo, excluding all cancers (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	27001	378270	405271	0.0666245549274436	-0.0866762113990348	0.0792190098238907	0.273896216432247	FALSE	1.22601154390648	1.43880215666511	0.999849699630379	0.999999999999981	0.999999960559612
H7_GLAUCOMA	Glaucoma	VII Diseases of the eye and adnexa (H7_)	26591	473757	500348	0.0531450110722937	0.121178498237352	0.096832425343346	0.210779534945349	FALSE	1.22613182465574	1.43905419282971	0.999848135782108	0.999999999999981	0.999999959544255
M13_ARTHROSIS_KNEE_PRIM_KNEESURG	Gonarthrosis, primary, with knee surgery	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	26661	445363	472024	0.0564822975102961	-0.0291396287242161	0.136060059629413	0.830416520096031	FALSE	1.22624456636857	1.43929044933698	0.999846657656851	0.99999999999998	0.999999958570599
J10_VOCALLARYNX	Diseases of vocal cords and larynx+other diseases of upper respiratory tract, no elsewhere classified	X Diseases of the respiratory system (J10_)	26923	371520	398443	0.067570518242258	0.0139791942147974	0.0772381831353997	0.856376894213267	FALSE	1.22650013650738	1.43982607390036	0.999843262489369	0.999999999999979	0.999999956282514
G6_MIGRAINE	Migraine	VI Diseases of the nervous system (G6_)	26894	374605	401499	0.0669839775441533	-0.0214580331715656	0.0756112407576097	0.776568083484647	FALSE	1.22655634550533	1.43994388862616	0.999842507428818	0.999999999999978	0.999999955763828
I9_VTE	Venous thromboembolism	IX Diseases of the circulatory system (I9_)	26333	474015	500348	0.0526293699585089	0.0935050991340996	0.0749314871299948	0.212076985684714	FALSE	1.22728553994311	1.44147267314568	0.999832434227553	0.999999999999973	0.999999948497585
M13_SCIATICA	Sciatica+with lumbago	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	26541	353224	379765	0.0698879570260556	-0.063445346891206	0.0756761579182215	0.401817543792114	FALSE	1.22861154953131	1.44425453247943	0.999812742621519	0.999999999999961	0.999999932383906
C3_BASAL_CELL_CARCINOMA_EXALLC	Basal cell carcinoma, excluding all cancers (controls excluding all cancers)	II Neoplasms, from cancer register (ICD-O-3)	26272	378749	405021	0.0648657723920488	-0.0876581201049832	0.0802025859121895	0.274411900166374	FALSE	1.22921976208254	1.44553130176997	0.999803088611131	0.999999999999953	0.999999923532769
