phecode	panel	n_iv	phenotype	category	num_cases	num_controls	b_egger	b_ivw	b_weighted_median	b_weighted_mode	se_egger	se_ivw	se_weighted_median	se_weighted_mode	pval_egger	pval_ivw	pval_weighted_median	pval_weighted_mode	q_stat	q_pval	egger_intercept	egger_intercept_pval	sens_b_presso_corrected	sens_b_presso_raw	sens_se_presso_corrected	sens_se_presso_raw	sens_pval_presso_corrected	sens_pval_presso_raw	pgs_narrow_n_snps	pgs_narrow_b	pgs_narrow_se	pgs_narrow_pval	pgs_wide_n_snps	pgs_wide_b	pgs_wide_se	pgs_wide_pval	kim_n_iv	kim_b_ivw	kim_se_ivw	kim_pval_ivw	kim_concordant_ivw	best_pp_h4	n_coloc_tested	n_coloc_pph4_gt0p5	n_coloc_pph4_gt0p8	top_coloc_gene	top_coloc_tissue	robust_hit	coloc_strengthened	ivw_fdr_q_within_panel
H7_DIVERGSTRAB	tier1_apoe_inclusive	6	Divergent concomitant strabismus	VII Diseases of the eye and adnexa (H7_)	3123	476776	0.0906285509230876	0.100829845951462	0.0995023537537882	0.100344549643971	0.135257685680191	0.0791002069814132	0.0901594380781502	0.32894518629143	0.539525975447832	0.20241181153765	0.26975514920047	0.77261846909913	2.52179754193087	0.773208799667764	0.00200255069332722	0.930391556880493							3	0.536963676195299	0.491686638702883	0.274795676313483	50	1.06368287143984	0.463892365528722	0.021850775505823	4	0.0720048785278157	0.0564880335205546	0.202418065763387	TRUE							FALSE	FALSE	0.494263483210191
H7_DIVERGSTRAB	tier1_apoe_narrow_excl	5	Divergent concomitant strabismus	VII Diseases of the eye and adnexa (H7_)	3123	476776	0.229736793272228	0.133769704930408	0.151956750262843	0.170234572760022	0.145406754163306	0.0836430179286175	0.0897842572957069	0.359360356197997	0.212243531658048	0.109755482702927	0.090557269014981	0.660400529466574	3.10975572939891	0.539628982692277	-0.0201991031695625	0.478790851559485							3	0.536963676195299	0.491686638702883	0.274795676313483	50	1.06368287143984	0.463892365528722	0.021850775505823	3	0.115955517601924	0.0620308956958465	0.0615784783370614	TRUE							FALSE	FALSE	0.440152934267675
H7_DIVERGSTRAB	tier1_apoe_wide_excl	3	Divergent concomitant strabismus	VII Diseases of the eye and adnexa (H7_)	3123	476776	0.247914579353409	0.175155703559697	0.277479370638074	0.352685254646807	0.772697742897588	0.210869630391696	0.250938214176792	0.333846928036614	0.802350342725061	0.406179834524526	0.268827081022058	0.4015355015282	1.04494220383544	0.59305324078344	-0.00726185806290521	0.937800095468243							3	0.536963676195299	0.491686638702883	0.274795676313483	50	1.06368287143984	0.463892365528722	0.021850775505823					FALSE							FALSE	FALSE	0.998945149830335
H7_DIVERGSTRAB	tier2_apoe_narrow_excl	13	Divergent concomitant strabismus	VII Diseases of the eye and adnexa (H7_)	3123	476776	0.00561445458285669	0.0304347264046878	0.0153019118953323	0.01851212200158	0.0574659860362846	0.0439587393760106	0.0606191572144354	0.298069745216876	0.923927638807305	0.488719082831423	0.800711034033503	0.951500350010379	12.9500706901337	0.372680196070784	0.00964996436927688	0.502635946238766							3	0.536963676195299	0.491686638702883	0.274795676313483	50	1.06368287143984	0.463892365528722	0.021850775505823	6	0.127783939789817	0.0615156198713619	0.0377775638899403	TRUE							FALSE	FALSE	0.902136459179699
H7_DIVERGSTRAB	tier2_apoe_wide_excl	11	Divergent concomitant strabismus	VII Diseases of the eye and adnexa (H7_)	3123	476776	-0.0300899074789087	0.00414482918581996	-0.0129070888399121	-0.0129802594291941	0.057473543368153	0.0477805294791754	0.0631860873362974	0.431268237428224	0.613241452680946	0.930872423701375	0.838141686367057	0.976581214831508	9.52724423467019	0.482900436253367	0.0152604213778707	0.311703259505326							3	0.536963676195299	0.491686638702883	0.274795676313483	50	1.06368287143984	0.463892365528722	0.021850775505823	4	0.859967769583152	0.476341062061433	0.0710181463378754	TRUE							FALSE	FALSE	0.99982368023952
H7_ECTROPION	tier1_apoe_inclusive	6	Ectropion of eyelid	VII Diseases of the eye and adnexa (H7_)	1432	453930	-0.396837835911446	-0.241244623863747	-0.284019373388693	-0.316827277124408	0.288939814217245	0.158329815777127	0.140388327001543	0.700708367951139	0.241570454392465	0.127587641627256	0.043063022832308	0.670099012597088	8.53942805532381	0.128906162287538	0.0297174213818899	0.544175386045808							3	0.331292577567487	0.73400307425637	0.651737028977632	50	0.488486060611335	0.645986162326189	0.449537343462789	4	-0.168808988364053	0.112754450474717	0.134357317186233	TRUE							FALSE	FALSE	0.381744769439294
H7_ECTROPION	tier1_apoe_narrow_excl	5	Ectropion of eyelid	VII Diseases of the eye and adnexa (H7_)	1432	453930	0.120401026733708	-0.0907501216779623	-0.0401878231236386	0.0213629792430181	0.261409489629105	0.149835933998139	0.134780546861043	0.641898676848174	0.67643166323441	0.544738379320487	0.765571676463867	0.975045067253969	5.60126276285164	0.230970755627791	-0.043866544662663	0.396296521473118							3	0.331292577567487	0.73400307425637	0.651737028977632	50	0.488486060611335	0.645986162326189	0.449537343462789	3	-0.00212842407588837	0.101534567081262	0.983275524874653	TRUE							FALSE	FALSE	0.848928919851927
H7_ECTROPION	tier1_apoe_wide_excl	3	Ectropion of eyelid	VII Diseases of the eye and adnexa (H7_)	1432	453930	-0.789812129280798	-0.741364228211486	-0.798127157785274	-0.846239691394267	1.1314484433307	0.313653554689453	0.370082835251442	0.450790503997642	0.61203198032159	0.0180963659776812	0.0310354716701725	0.201285880240419	0.16260939866684	0.921912742446201	0.00483322887755574	0.971647172946975							3	0.331292577567487	0.73400307425637	0.651737028977632	50	0.488486060611335	0.645986162326189	0.449537343462789					FALSE							FALSE	FALSE	0.616412482412472
H7_ECTROPION	tier2_apoe_narrow_excl	13	Ectropion of eyelid	VII Diseases of the eye and adnexa (H7_)	1432	453930	0.140278363253117	0.0296397715578333	0.00768342549261115	0.0598810781394037	0.0804017972501996	0.0694176301130075	0.0828840306755871	0.580906015609056	0.108870310494856	0.669395659317204	0.926141169981504	0.919600375986099	14.5616526025524	0.266287599225103	-0.0432540135448854	0.0487289386165352							3	0.331292577567487	0.73400307425637	0.651737028977632	50	0.488486060611335	0.645986162326189	0.449537343462789	6	0.00792489749434503	0.0935771878274632	0.932509159238374	TRUE							FALSE	FALSE	0.947335332316731
H7_ECTROPION	tier2_apoe_wide_excl	11	Ectropion of eyelid	VII Diseases of the eye and adnexa (H7_)	1432	453930	0.151997103725609	0.0279961754157073	0.00458031173364716	0.0704895889284447	0.085163278275042	0.08452400888378	0.0937950600512123	0.746183044158416	0.107959239488954	0.740477124038055	0.961052234088313	0.926604352466365	14.2608950838732	0.161420527145598	-0.0555245278376978	0.0278928112635093							3	0.331292577567487	0.73400307425637	0.651737028977632	50	0.488486060611335	0.645986162326189	0.449537343462789	4	0.485169056620011	0.773381299583048	0.530439751024527	TRUE							FALSE	FALSE	0.999127573443565
H7_ENTROPION	tier1_apoe_inclusive	6	Entropion and trichiasis of eyelid	VII Diseases of the eye and adnexa (H7_)	3193	453930	-0.231617284963525	-0.111862659173748	-0.141770401293235	-0.151775078864535	0.146314697260019	0.0853936728229636	0.0915008801319226	0.367617466798889	0.188587746299112	0.190207927492125	0.121288383160574	0.696815777325556	5.6355810363027	0.343307827306975	0.0231034646677107	0.370821777547407							3	-0.795162446145325	0.491490996913855	0.105693289020869	50	0.0266928585968789	0.440123328181709	0.951639076730614	4	-0.0617381337664778	0.0811706036347709	0.446897693284854	TRUE							FALSE	FALSE	0.476096114547039
H7_ENTROPION	tier1_apoe_narrow_excl	5	Entropion and trichiasis of eyelid	VII Diseases of the eye and adnexa (H7_)	3193	453930	0.194811497061708	0.0444960219709169	0.106972263181969	0.116323967477381	0.154605056236112	0.0933652645907497	0.0933245637459701	0.349486609039135	0.296750041630574	0.633661196102253	0.251696237066861	0.755966973274964	4.86794360030631	0.301117643119033	-0.0313064698326045	0.320196911562241							3	-0.795162446145325	0.491490996913855	0.105693289020869	50	0.0266928585968789	0.440123328181709	0.951639076730614	3	0.0871257436416537	0.0733587499479926	0.234964752583198	TRUE							FALSE	FALSE	0.884989106180076
H7_ENTROPION	tier1_apoe_wide_excl	3	Entropion and trichiasis of eyelid	VII Diseases of the eye and adnexa (H7_)	3193	453930	-0.341277865521578	0.023136222709767	0.0784428981507765	0.124836817306165	0.759013040846307	0.210362906556875	0.239926501211528	0.30814695482518	0.730996764079643	0.912423312728485	0.743709080453292	0.724612748971495	0.539240540857994	0.763669427149298	0.036364498659405	0.704990293518724							3	-0.795162446145325	0.491490996913855	0.105693289020869	50	0.0266928585968789	0.440123328181709	0.951639076730614					FALSE							FALSE	FALSE	0.998945149830335
H7_ENTROPION	tier2_apoe_narrow_excl	13	Entropion and trichiasis of eyelid	VII Diseases of the eye and adnexa (H7_)	3193	453930	0.0618934552366194	0.0153064053082202	0.0215005336538939	0.036029423030741	0.0616677447176357	0.0492798175138053	0.055792590146291	0.312584074791142	0.337110059786284	0.756103277092977	0.699966715761394	0.910142843920297	16.2448493429292	0.180277143266347	-0.0181689806009906	0.249407294440982							3	-0.795162446145325	0.491490996913855	0.105693289020869	50	0.0266928585968789	0.440123328181709	0.951639076730614	6	0.0728807479722334	0.0888605980399541	0.412119514091602	TRUE							FALSE	FALSE	0.960596485228019
H7_ENTROPION	tier2_apoe_wide_excl	11	Entropion and trichiasis of eyelid	VII Diseases of the eye and adnexa (H7_)	3193	453930	0.0328954515222049	0.0064553955792619	0.0159466903642934	0.015651142153478	0.063563582220704	0.0516823908578181	0.0592163312028447	0.477549365990751	0.617271582850317	0.900598659624848	0.787702309809605	0.974499844185037	11.7640765601955	0.3011562887401	-0.0118167573491723	0.473052766414856							3	-0.795162446145325	0.491490996913855	0.105693289020869	50	0.0266928585968789	0.440123328181709	0.951639076730614	4	-0.738373498300721	0.583886444431863	0.206020465267032	FALSE							FALSE	FALSE	0.999127573443565
H7_EPIPHORA	tier1_apoe_inclusive	6	Epiphora	VII Diseases of the eye and adnexa (H7_)	743	453930	0.312693821321338	0.172619667240698	0.21759491840421	0.230511062124332	0.279672284667246	0.163261992812678	0.181776454835183	0.673045953661345	0.326149694375808	0.290366974164941	0.23128832506512	0.745910526558258	2.22351470455339	0.817432241585633	-0.0272450243356828	0.570701182946929							3	0.155728637000454	1.00611499646084	0.876993067996058	50	-0.239139365036311	0.89930143806646	0.790303282491808	4	0.0975238524132324	0.117019471960067	0.404620020357912	TRUE							FALSE	FALSE	0.597434793902767
H7_EPIPHORA	tier1_apoe_narrow_excl	5	Epiphora	VII Diseases of the eye and adnexa (H7_)	743	453930	0.0703683072305234	0.129246073197215	0.116537678048129	0.107496968856267	0.299660884594191	0.172336302933394	0.18970456174523	0.606900464714582	0.829458781256244	0.453276211834881	0.539009559811768	0.86801777295364	1.39238646010031	0.845517201268617	0.0123144809494274	0.825671740144001							3	0.155728637000454	1.00611499646084	0.876993067996058	50	-0.239139365036311	0.89930143806646	0.790303282491808	3	0.0460465511995947	0.128120636136324	0.719295906413949	TRUE							FALSE	FALSE	0.789222076800999
H7_EPIPHORA	tier1_apoe_wide_excl	3	Epiphora	VII Diseases of the eye and adnexa (H7_)	743	453930	0.396880155102147	-0.000548403133956738	-0.00860278625971395	0.0155778892965022	1.55757465766264	0.431107568833079	0.495162364755321	0.617194785955482	0.841165090998416	0.99898502761885	0.986138516314524	0.982155589260199	0.549738940308433	0.759671276528166	-0.0396418166972794	0.83476985674419							3	0.155728637000454	1.00611499646084	0.876993067996058	50	-0.239139365036311	0.89930143806646	0.790303282491808					FALSE							FALSE	FALSE	0.999620110281036
H7_EPIPHORA	tier2_apoe_narrow_excl	13	Epiphora	VII Diseases of the eye and adnexa (H7_)	743	453930	-0.131343146831958	-0.0620316762916684	-0.0787919192551008	-0.067094789372971	0.119522809317784	0.092947157640757	0.112792869495784	0.6561105181606	0.295283051403771	0.504525300088584	0.484830749267644	0.920238141675471	13.6466361628731	0.32384016432951	0.0267955831060318	0.372095115978627							3	0.155728637000454	1.00611499646084	0.876993067996058	50	-0.239139365036311	0.89930143806646	0.790303282491808	6	0.0557342093060913	0.131496144654557	0.671677604646999	FALSE							FALSE	FALSE	0.903438933264427
H7_EPIPHORA	tier2_apoe_wide_excl	11	Epiphora	VII Diseases of the eye and adnexa (H7_)	743	453930	-0.153854787113785	-0.121149423866057	-0.121662679957019	-0.116648823113768	0.130795698669061	0.104248081709385	0.12398748202603	0.949305302919816	0.269650620669813	0.245184218862803	0.326469619115511	0.90463813909649	11.2312453290759	0.339788040044401	0.0144778505900631	0.663800141997982							3	0.155728637000454	1.00611499646084	0.876993067996058	50	-0.239139365036311	0.89930143806646	0.790303282491808	4	0.576010470754865	1.10160912361036	0.601057073325378	FALSE							FALSE	FALSE	0.999127573443565
H7_EPISCLERITIS	tier1_apoe_inclusive	6	Episcleritis	VII Diseases of the eye and adnexa (H7_)	1961	473095	-0.312051513910826	-0.129636971857485	-0.121644863939045	-0.208332924626384	0.23577553497824	0.136520751579552	0.106925035270219	0.546586866220642	0.256242703323423	0.342327206921252	0.2552604181714	0.718748557674216	9.32017790794503	0.0969548815625306	0.0357105323855269	0.394372152352357							3	-0.749511087916484	0.620737763935269	0.22725809922316	50	0.486170094744027	0.515539766645041	0.345664934609417	4	-0.0898146059570035	0.114758299339811	0.433837672216033	TRUE							FALSE	FALSE	0.647671129411209
H7_EPISCLERITIS	tier1_apoe_narrow_excl	5	Episcleritis	VII Diseases of the eye and adnexa (H7_)	1961	473095	-0.253176417552342	-0.148914177350075	-0.146141954901167	-0.201578890298326	0.278718888444063	0.143552124023221	0.11615297795943	0.588982416438518	0.430656953471418	0.299571533385152	0.20832479517096	0.749390140287093	7.38693486993207	0.116799580462935	0.0219063050655369	0.678584792139404							3	-0.749511087916484	0.620737763935269	0.22725809922316	50	0.486170094744027	0.515539766645041	0.345664934609417	3	-0.108003919909649	0.133317397419169	0.417867633123726	TRUE							FALSE	FALSE	0.674571664589742
H7_EPISCLERITIS	tier1_apoe_wide_excl	3	Episcleritis	VII Diseases of the eye and adnexa (H7_)	1961	473095	0.324696294229933	0.414980975567828	0.424275423105873	0.433169317892659	0.956219794403594	0.265422250327421	0.314175742115438	0.333864202445996	0.791604933654743	0.117940979879938	0.176874954883406	0.323969867521026	0.0108797748473537	0.994574881970497	0.00901913180032213	0.937633073049935							3	-0.749511087916484	0.620737763935269	0.22725809922316	50	0.486170094744027	0.515539766645041	0.345664934609417					FALSE							FALSE	FALSE	0.998945149830335
H7_EPISCLERITIS	tier2_apoe_narrow_excl	13	Episcleritis	VII Diseases of the eye and adnexa (H7_)	1961	473095	-0.0279220350599503	-0.0384262622714257	-0.00104554348798348	-0.0184926083235792	0.0759020482586824	0.0569662640588764	0.0750828951888862	0.445322944013232	0.719951196238796	0.499965403204493	0.9888896659542	0.967559275211062	13.6595853569609	0.322972594924006	-0.00408313624921138	0.828303340460254							3	-0.749511087916484	0.620737763935269	0.22725809922316	50	0.486170094744027	0.515539766645041	0.345664934609417	6	-0.0979107153683398	0.0970639763688311	0.313107251311278	TRUE							FALSE	FALSE	0.902873799336191
H7_EPISCLERITIS	tier2_apoe_wide_excl	11	Episcleritis	VII Diseases of the eye and adnexa (H7_)	1961	473095	-0.00735900882282531	0.0209076450275786	0.0288321344835607	0.0192199253919316	0.0724991901183462	0.0602642107377946	0.0736021698668042	0.552636916069229	0.921375256118381	0.728641634168154	0.695258158157716	0.972940728748529	7.13828692744092	0.712328515886105	0.0125950447302755	0.500816856955674							3	-0.749511087916484	0.620737763935269	0.22725809922316	50	0.486170094744027	0.515539766645041	0.345664934609417	4	0.544993417080715	0.602088298357393	0.365374318924576	TRUE							FALSE	FALSE	0.999127573443565
H7_EYEADNEXOTH	tier1_apoe_inclusive	6	Other specified and unspecified disorders of eye and adnexa	VII Diseases of the eye and adnexa (H7_)	1413	494683	-0.161613691655938	-0.039688217751505	-0.0702850441829458	-0.105854706314957	0.201704932298597	0.117841389255652	0.137740688378376	0.471495479476186	0.467886713701362	0.736272548933319	0.609861792762993	0.831247933877532	2.42544245571095	0.787679311317792	0.0238204299477435	0.497771022594492							3	0.380919656481832	0.731928781400879	0.602762038299573	50	-0.886186028271208	0.643416402401886	0.168415376258349	4	-0.0788129933576057	0.0843314136665943	0.350013711006951	TRUE							FALSE	FALSE	0.906577806514477
H7_EYEADNEXOTH	tier1_apoe_narrow_excl	5	Other specified and unspecified disorders of eye and adnexa	VII Diseases of the eye and adnexa (H7_)	1413	494683	0.192756330061106	0.141793178124759	0.147634100326492	0.147952572459642	0.21669747628954	0.12461673185585	0.134753802192905	0.432886117103191	0.439252004153786	0.255189725528328	0.273260897002837	0.749716509953129	1.15147236413626	0.88602190800944	-0.010681030869628	0.792465304273702							3	0.380919656481832	0.731928781400879	0.602762038299573	50	-0.886186028271208	0.643416402401886	0.168415376258349	3	0.0872916707902972	0.0925908035252271	0.345799449592515	TRUE							FALSE	FALSE	0.628491900452488
H7_EYEADNEXOTH	tier1_apoe_wide_excl	3	Other specified and unspecified disorders of eye and adnexa	VII Diseases of the eye and adnexa (H7_)	1413	494683	0.936093385025642	0.119437257115432	0.259493073536036	0.321708645647649	1.12286311613216	0.311859760844436	0.349521486486327	0.453777622522357	0.557590716171541	0.701731726196325	0.457830598211241	0.551851190704278	1.14362082830706	0.564502529665022	-0.0815616357451303	0.587458116879558							3	0.380919656481832	0.731928781400879	0.602762038299573	50	-0.886186028271208	0.643416402401886	0.168415376258349					FALSE							FALSE	FALSE	0.998945149830335
H7_EYEADNEXOTH	tier2_apoe_narrow_excl	13	Other specified and unspecified disorders of eye and adnexa	VII Diseases of the eye and adnexa (H7_)	1413	494683	-0.0150701235351946	-0.0303866402898091	-0.0209570355438689	0.0177774736334231	0.0806427607395131	0.0630974734012327	0.100723999406801	0.392783958509291	0.855160617919422	0.630102545613281	0.835179016529433	0.964644388883074	10.5980983824508	0.563638794839301	-0.00594096066213545	0.766064388442206							3	0.380919656481832	0.731928781400879	0.602762038299573	50	-0.886186028271208	0.643416402401886	0.168415376258349	6	0.0923980092385846	0.0918231299902206	0.314290168534488	FALSE							FALSE	FALSE	0.947335332316731
H7_EYEADNEXOTH	tier2_apoe_wide_excl	11	Other specified and unspecified disorders of eye and adnexa	VII Diseases of the eye and adnexa (H7_)	1413	494683	-0.047677025061761	-0.0788326286986218	-0.181780020585322	-0.0880000854478928	0.0856664095553407	0.071235731472661	0.105209634094777	0.592666050351733	0.591407118116287	0.268447670170746	0.0840261077850828	0.884914069026657	8.44951657431615	0.585016372213759	-0.0138509575919641	0.529002279481005							3	0.380919656481832	0.731928781400879	0.602762038299573	50	-0.886186028271208	0.643416402401886	0.168415376258349	4	0.348999493172903	0.71164737508332	0.623843300831477	FALSE							FALSE	FALSE	0.999127573443565
H7_EYELIDDIS	tier1_apoe_inclusive	6	Other disorders of eyelid	VII Diseases of the eye and adnexa (H7_)	20222	453930	-0.175031391673415	-0.0985939142962291	-0.129092483958014	-0.136896117387578	0.0862957029405944	0.0512230219413754	0.0365650753364786	0.174794711005761	0.112433263217962	0.0542547708752058	0.000414797078671725	0.46897387828933	12.1189364457358	0.0331939239777797	0.0147374384531545	0.337001248621912							3	-0.395224154686682	0.200975650668852	0.0492377027077184	50	0.0556406277661723	0.182928571536285	0.761001526923812	4	-0.06272246877336	0.049937655263865	0.209110352399182	TRUE							FALSE	FALSE	0.231210127805008
H7_EYELIDDIS	tier1_apoe_narrow_excl	5	Other disorders of eyelid	VII Diseases of the eye and adnexa (H7_)	20222	453930	0.0298157597798407	-0.0423641273545644	-0.027940795244791	-0.0164900215331923	0.0599167395149029	0.0383575857433505	0.039152906753118	0.174445555100452	0.652939881924287	0.269396944147294	0.475454320919515	0.929235531897459	4.95695645404913	0.291742615274506	-0.0150769085337207	0.237284096458677							3	-0.395224154686682	0.200975650668852	0.0492377027077184	50	0.0556406277661723	0.182928571536285	0.761001526923812	3	-0.00375190320539795	0.0433542348654412	0.931036651671559	TRUE							FALSE	FALSE	0.642140940780787
H7_EYELIDDIS	tier1_apoe_wide_excl	3	Other disorders of eyelid	VII Diseases of the eye and adnexa (H7_)	20222	453930	0.0389928422190917	-0.0642680664021574	-0.0755679770471835	-0.11676311621464	0.382331349552173	0.0859494309125834	0.105314376199398	0.139756280358563	0.935296749495281	0.45461532190263	0.473036867355056	0.491358659417753	1.64147446315155	0.44010707404351	-0.0103048622923812	0.825545780788696							3	-0.395224154686682	0.200975650668852	0.0492377027077184	50	0.0556406277661723	0.182928571536285	0.761001526923812					FALSE							FALSE	FALSE	0.998945149830335
H7_EYELIDDIS	tier2_apoe_narrow_excl	13	Other disorders of eyelid	VII Diseases of the eye and adnexa (H7_)	20222	453930	0.0164865900456406	-0.014332733665606	-0.00185314498740171	-0.0030979301935033	0.0221129636927268	0.0173163143824783	0.0227813740572072	0.131342405819529	0.471563413667049	0.407839756665081	0.935167793158523	0.981569985168018	11.6056421545666	0.47784761806237	-0.0119930759269819	0.0466183117051107							3	-0.395224154686682	0.200975650668852	0.0492377027077184	50	0.0556406277661723	0.182928571536285	0.761001526923812	6	-0.00918211132793695	0.0336746863352548	0.785106107649576	TRUE							FALSE	FALSE	0.886660474429984
H7_EYELIDDIS	tier2_apoe_wide_excl	11	Other disorders of eyelid	VII Diseases of the eye and adnexa (H7_)	20222	453930	0.0132255358956376	-0.00792094540826039	0.000889158058226584	0.000272963516963765	0.0234614905893208	0.0195066982207282	0.023299441072632	0.182874397593934	0.586719067223114	0.684696423704821	0.969558354573728	0.998838412036	7.8578390509849	0.642720751974501	-0.00942865741668435	0.139211185390563							3	-0.395224154686682	0.200975650668852	0.0492377027077184	50	0.0556406277661723	0.182928571536285	0.761001526923812	4	-0.343694839233832	0.194736432611236	0.0775766813825513	TRUE							FALSE	FALSE	0.999127573443565
H7_EYELIDINFLAMMATION	tier1_apoe_inclusive	6	Other inflammation of eyelid	VII Diseases of the eye and adnexa (H7_)	5155	453930	-0.0499504207211286	-0.0741564568709904	-0.072676001053979	-0.0755767970699757	0.146302113140154	0.0768421063105673	0.0686445571091423	0.327354616846514	0.749969222289791	0.334519884940758	0.289723098865833	0.82656433714762	7.65149048421896	0.176517500524899	-0.0047270823947226	0.848417024772988							3	-0.371454053440843	0.385135600019688	0.334807321657927	50	-0.23147406064459	0.341730767641145	0.498178855575718	4	-0.0328723033479519	0.0597961456052017	0.582498058276241	TRUE							FALSE	FALSE	0.639774360749396
H7_EYELIDINFLAMMATION	tier1_apoe_narrow_excl	5	Other inflammation of eyelid	VII Diseases of the eye and adnexa (H7_)	5155	453930	-0.0261466282615386	-0.0677240306446522	-0.0620798856650916	-0.0578495811845768	0.203618913885348	0.102441631450781	0.0747354040648731	0.384238373440441	0.905949599438205	0.508549011007765	0.406164406541254	0.887612712915095	9.72971199672363	0.0452352753117979	-0.00869619613409163	0.819028161880519							3	-0.371454053440843	0.385135600019688	0.334807321657927	50	-0.23147406064459	0.341730767641145	0.498178855575718	3	-0.0237595687668372	0.0942753908802602	0.801023270214168	TRUE							FALSE	FALSE	0.820980659821766
H7_EYELIDINFLAMMATION	tier1_apoe_wide_excl	3	Other inflammation of eyelid	VII Diseases of the eye and adnexa (H7_)	5155	453930	0.406234898353235	0.184895482574686	0.147465070363874	0.0674232861662636	0.790316544424612	0.164386679153911	0.204217561865955	0.280884224761064	0.697734852745145	0.260690951643711	0.47023429586138	0.832659872860132	1.93444931447945	0.38013658476905	-0.0221054737891688	0.819408968170476							3	-0.371454053440843	0.385135600019688	0.334807321657927	50	-0.23147406064459	0.341730767641145	0.498178855575718					FALSE							FALSE	FALSE	0.998945149830335
H7_EYELIDINFLAMMATION	tier2_apoe_narrow_excl	13	Other inflammation of eyelid	VII Diseases of the eye and adnexa (H7_)	5155	453930	0.0425262273007201	-0.00672329146937192	0.00646219616183905	0.0133174914309662	0.0583354410389076	0.0472204926865776	0.0457096251413576	0.278857693403369	0.481238431445005	0.886779228186103	0.887573739164514	0.962695292677651	24.3874087417296	0.0180079241071692	-0.0191397003269254	0.202255338341865							3	-0.371454053440843	0.385135600019688	0.334807321657927	50	-0.23147406064459	0.341730767641145	0.498178855575718	6	-0.0216741485171307	0.0669214676104084	0.74603314477235	TRUE							FALSE	FALSE	0.980189961492223
H7_EYELIDINFLAMMATION	tier2_apoe_wide_excl	11	Other inflammation of eyelid	VII Diseases of the eye and adnexa (H7_)	5155	453930	0.0439251007467431	0.0229007574526897	0.0344784833755484	0.0374489761325971	0.0594427503678935	0.0479241809201798	0.0518371614697015	0.40499623998758	0.478766138744586	0.632754184512659	0.505966951098607	0.928152879475796	16.4594896043794	0.0872128914015295	-0.00937243729327146	0.540363328847099							3	-0.371454053440843	0.385135600019688	0.334807321657927	50	-0.23147406064459	0.341730767641145	0.498178855575718	4	0.0905786800782228	0.374339071803793	0.808803709508407	TRUE							FALSE	FALSE	0.999127573443565
H7_EYELIDINOTH	tier1_apoe_inclusive	6	Disorders of eyelid in diseases classified elsewhere	VII Diseases of the eye and adnexa (H7_)	1219	453930	-0.353400111584136	-0.267955368818604	-0.303541628248768	-0.303359684478408	0.217140448458947	0.126882482223296	0.140553512296634	0.45394145002708	0.178956617286343	0.0347002646850278	0.0308024009165842	0.533561470944846	1.25459836898003	0.93953339595087	0.0167055037862771	0.653107634358494							3	-0.0192637717492969	0.78726232741364	0.980478257569132	50	0.814233026077492	0.651999793961623	0.211729433933923	4	-0.182053280569245	0.0907612701509438	0.0448725048554138	TRUE							FALSE	FALSE	0.179665186231032
H7_EYELIDINOTH	tier1_apoe_narrow_excl	5	Disorders of eyelid in diseases classified elsewhere	VII Diseases of the eye and adnexa (H7_)	1219	453930	-0.167529762096753	-0.208565827724481	-0.197786114067486	-0.196926056546374	0.233378554653718	0.134218819517712	0.145895055564398	0.446357344476105	0.524703177253872	0.120202576703978	0.175202957968426	0.681877643570132	0.682415021327832	0.953479670481309	-0.00860624711075077	0.843598381734691							3	-0.0192637717492969	0.78726232741364	0.980478257569132	50	0.814233026077492	0.651999793961623	0.211729433933923	3	-0.125610749174948	0.0996856577908327	0.207644681802147	TRUE							FALSE	FALSE	0.452066370207165
H7_EYELIDINOTH	tier1_apoe_wide_excl	3	Disorders of eyelid in diseases classified elsewhere	VII Diseases of the eye and adnexa (H7_)	1219	453930	0.152408017197414	-0.292418246921855	-0.303587849675937	-0.404946464851824	1.21419382152482	0.33654229519013	0.378741924092084	0.486053515262253	0.92050597990544	0.3849072801189	0.422802217453754	0.492418221441309	0.584019791204346	0.746761146285573	-0.0443963461625714	0.768093685437314							3	-0.0192637717492969	0.78726232741364	0.980478257569132	50	0.814233026077492	0.651999793961623	0.211729433933923					FALSE							FALSE	FALSE	0.998945149830335
H7_EYELIDINOTH	tier2_apoe_narrow_excl	13	Disorders of eyelid in diseases classified elsewhere	VII Diseases of the eye and adnexa (H7_)	1219	453930	0.0590694686473034	-0.00207178612481016	0.0544756295072959	0.0324800351737895	0.0865641615403727	0.0677550169586325	0.0843246448254961	0.418522867191722	0.509114630716339	0.975606402659587	0.51826469460305	0.939420183667311	6.2924335445794	0.900628851017588	-0.0237947172418185	0.280560793800665							3	-0.0192637717492969	0.78726232741364	0.980478257569132	50	0.814233026077492	0.651999793961623	0.211729433933923	6	-0.1231533488939	0.0988585433284393	0.212855007731082	TRUE							FALSE	FALSE	0.991352935583462
